null;null;2014;2.82;null;null;null;null;2010;221.09;2008;5.07;2009;51.16;null;null;null;null;2016;1.31;null;null;2011;7.91;2007;57.48;2014;11.55;2018;14.65;2002;42.45;2007;38.62;2008;0.00;2014;40.86;null;null;2011;54.77;2013;6.07;2018;1.44;null;null;2009;23.61;null;null;2004;10.82;null;null;2007;25.38;2006;27.43;2004;34.73;2009;1.98;2011;45.01;2001;49.29;2004;36.24;2015;0.45;2010;68.69;null;null;2004;40.98;2007;0.36;null;null;2011;13.76;2004;10.17;
null;null;2015;2.40;null;null;null;null;2011;358.29;2009;2.20;2010;16.57;null;null;null;null;2017;2.07;null;null;2012;6.08;2008;56.09;2015;10.02;2019;13.57;2003;37.78;2008;38.12;2009;0.47;2015;35.37;null;null;2012;49.34;2014;2.43;null;null;null;null;2010;37.16;null;null;2005;12.58;null;null;2008;24.84;2007;24.82;2005;38.65;2010;1.79;2012;37.90;2002;43.70;2005;45.25;2016;1.20;2011;51.42;null;null;2005;45.96;2008;1.76;null;null;2012;6.63;2005;6.73;
null;null;2017;23.58;null;null;null;null;2012;212.27;2010;5.27;2011;72.29;null;null;null;null;2018;1.84;null;null;2013;4.42;2009;106.85;2016;11.94;null;null;2004;34.35;2009;42.42;2010;0.22;2016;32.08;null;null;2013;43.45;2015;1.80;null;null;null;null;2011;32.65;null;null;2006;12.51;null;null;2009;25.78;2008;25.45;2006;42.89;2011;1.43;2013;37.90;2003;41.27;2006;45.12;null;null;2012;45.13;null;null;2006;54.09;2009;1.35;null;null;2013;4.28;2006;12.33;
null;null;2018;6.36;null;null;null;null;2013;197.70;2011;5.60;2012;13.88;null;null;null;null;null;null;null;null;2015;0.00;2010;91.66;2017;12.28;null;null;2005;41.01;2010;45.71;2011;0.52;2017;35.29;null;null;2014;41.17;2016;4.45;null;null;null;null;2012;14.58;null;null;2007;13.41;null;null;2010;28.73;2009;26.10;2007;36.49;2012;0.95;2014;35.97;2004;40.17;2007;41.63;null;null;2013;50.15;null;null;2007;45.98;2010;5.98;null;null;2014;9.61;2007;6.17;
null;null;2019;71.42;null;null;null;null;2014;306.14;2012;0.90;2013;6.57;null;null;null;null;null;null;null;null;2016;0.00;2011;85.55;2018;14.37;null;null;2006;42.23;2011;50.28;2012;0.51;2018;38.44;null;null;2015;36.11;2018;5.94;null;null;null;null;2013;17.78;null;null;2008;12.80;null;null;2011;29.64;2010;28.23;2008;40.90;2013;1.08;2016;30.10;2005;40.28;2008;47.65;null;null;2014;54.07;null;null;2008;50.07;2011;3.61;null;null;2015;2.59;2008;6.35;
null;null;null;null;null;null;null;null;2015;161.96;2013;1.72;2014;25.42;null;null;null;null;null;null;null;null;2018;6.16;2012;67.57;null;null;null;null;2007;37.41;2012;42.75;2013;0.34;2019;40.95;null;null;2016;30.20;null;null;null;null;null;null;2014;9.80;null;null;2009;14.12;null;null;2012;26.50;2011;27.15;2009;46.35;2014;1.29;2017;30.95;2006;39.97;2009;50.87;null;null;2015;40.19;null;null;2009;54.36;2012;0.74;null;null;2016;3.32;2009;11.39;
null;null;null;null;null;null;null;null;2016;134.04;2014;0.90;2015;18.04;null;null;null;null;null;null;null;null;2019;4.53;2013;60.60;null;null;null;null;2008;39.05;2013;37.76;2014;1.01;null;null;null;null;2017;33.76;null;null;null;null;null;null;2015;7.20;null;null;2010;12.53;null;null;2013;24.92;2012;25.60;2010;40.27;2015;1.21;2018;35.30;2007;42.88;2010;50.25;null;null;2018;41.44;null;null;2010;62.81;2013;0.43;null;null;2017;6.51;2010;27.51;
null;null;null;null;null;null;null;null;2017;191.39;2015;0.82;2016;5.24;null;null;null;null;null;null;null;null;2020;10.93;2014;71.66;null;null;null;null;2009;43.07;2014;35.76;2016;0.00;null;null;null;null;2018;36.12;null;null;null;null;null;null;2017;9.47;null;null;2011;12.14;null;null;2014;23.47;2013;25.67;2011;44.23;2016;6.50;null;null;2008;47.37;2011;39.39;null;null;null;null;null;null;2011;47.94;2014;0.08;null;null;2018;10.74;2011;19.04;
null;null;null;null;null;null;null;null;2018;215.87;2017;2.65;2017;10.05;null;null;null;null;null;null;null;null;null;null;2015;37.83;null;null;null;null;2010;48.72;2015;33.05;2017;0.00;null;null;null;null;2019;45.74;null;null;null;null;null;null;2018;8.42;null;null;2012;12.71;null;null;2015;23.10;2014;24.13;2012;38.56;2017;5.97;null;null;2009;48.05;2012;44.53;null;null;null;null;null;null;2012;45.92;2015;0.46;null;null;2019;20.97;2012;12.59;
null;null;null;null;null;null;null;null;2019;389.39;2018;1.12;2018;23.95;null;null;null;null;null;null;null;null;null;null;2016;29.03;null;null;null;null;2011;55.97;2016;30.24;null;null;null;null;null;null;2020;51.09;null;null;null;null;null;null;null;null;null;null;2013;11.88;null;null;2016;21.95;2015;22.98;2013;38.22;null;null;null;null;2010;47.88;2013;45.22;null;null;null;null;null;null;2013;51.79;2016;0.00;null;null;null;null;2013;8.03;
null;null;null;null;null;null;null;null;2020;310.99;null;null;2019;51.50;null;null;null;null;null;null;null;null;null;null;2017;78.51;null;null;null;null;2012;46.69;2017;31.73;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2014;8.44;null;null;2017;21.61;2016;22.77;2014;35.09;null;null;null;null;2011;45.29;2014;43.23;null;null;null;null;null;null;2014;50.89;2017;0.00;null;null;null;null;2014;3.72;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;62.60;null;null;null;null;2013;42.64;2018;66.57;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2015;5.64;null;null;2018;24.38;2018;24.79;2015;34.54;null;null;null;null;2012;41.78;2015;39.32;null;null;null;null;null;null;2015;38.92;2018;0.00;null;null;null;null;2015;4.10;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;73.29;null;null;null;null;2014;38.14;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2016;7.13;null;null;null;null;2019;23.17;2016;31.88;null;null;null;null;2013;41.83;2016;30.85;null;null;null;null;null;null;2016;31.10;null;null;null;null;null;null;2016;2.92;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2020;121.12;null;null;null;null;2015;31.37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;6.73;null;null;null;null;null;null;2017;32.24;null;null;null;null;2014;38.83;2017;32.53;null;null;null;null;null;null;2017;31.77;null;null;null;null;null;null;2017;3.12;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2016;29.02;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;8.96;null;null;null;null;null;null;2018;33.56;null;null;null;null;2017;6.49;2018;40.16;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;13.54;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;30.06;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;7.60;null;null;null;null;null;null;2019;33.26;null;null;null;null;2018;32.45;2019;40.50;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2020;30.30;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;31.30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;39.29;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;28.95;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
