null;null;null;null;null;null;null;null;2014;129.90;2013;0.36;2015;1.13;null;null;null;null;null;null;2019;1.96;2011;47.95;2018;11.24;null;null;2006;37.56;2011;38.66;2014;0.14;2017;26.20;null;null;2015;26.22;null;null;null;null;null;null;null;null;null;null;2014;7.86;null;null;2011;25.22;2010;24.38;2008;31.46;2012;0.48;2017;21.58;2005;32.12;2008;31.48;null;null;2014;33.18;2009;49.13;2011;0.63;2015;0.04;2009;22.30;
null;null;null;null;null;null;null;null;2015;76.92;2014;0.56;2016;0.49;null;null;null;null;null;null;null;null;2012;34.93;2019;10.02;null;null;2007;31.71;2012;33.22;2016;0.00;2019;40.95;null;null;2016;24.35;null;null;null;null;null;null;null;null;null;null;2015;5.51;null;null;2012;23.55;2011;25.10;2009;37.33;2013;0.52;null;null;2006;40.79;2009;41.99;null;null;null;null;2010;35.68;2012;0.12;2016;0.09;2010;11.21;
null;null;null;null;null;null;null;null;2016;62.93;2017;0.44;2017;0.51;null;null;null;null;null;null;null;null;2013;29.60;null;null;null;null;2008;31.22;2013;30.60;2017;0.00;null;null;null;null;2017;24.58;null;null;null;null;null;null;null;null;null;null;2016;5.80;null;null;2013;22.05;2012;22.94;2010;33.81;2014;0.75;null;null;2007;35.87;2010;27.89;null;null;null;null;2011;37.23;2013;0.03;2018;3.39;2011;12.59;
null;null;null;null;null;null;null;null;2017;113.97;2018;0.57;2018;1.30;null;null;null;null;null;null;null;null;2014;34.21;null;null;null;null;2009;39.66;2014;29.83;null;null;null;null;null;null;2018;42.56;null;null;null;null;null;null;null;null;null;null;2017;5.16;null;null;2014;21.45;2013;21.89;2011;35.79;2016;6.40;null;null;2008;35.29;2011;41.79;null;null;null;null;2012;32.50;2014;0.00;null;null;2012;4.41;
null;null;null;null;null;null;null;null;2019;166.31;null;null;2019;3.58;null;null;null;null;null;null;null;null;2015;21.82;null;null;null;null;2010;37.90;2015;27.62;null;null;null;null;null;null;2019;38.83;null;null;null;null;null;null;null;null;null;null;2018;6.07;null;null;2015;20.07;2014;21.14;2012;29.73;null;null;null;null;2009;40.63;2012;33.16;null;null;null;null;2013;30.73;2015;0.00;null;null;2013;3.51;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2016;20.79;null;null;null;null;2011;43.79;2016;26.64;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;7.28;null;null;2016;20.28;2015;21.00;2013;30.13;null;null;null;null;2010;36.03;2013;31.33;null;null;null;null;2014;27.88;2016;0.00;null;null;2014;4.10;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;18.00;null;null;null;null;2012;36.96;2017;26.03;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2016;21.11;2014;29.16;null;null;null;null;2011;37.16;2014;28.94;null;null;null;null;2015;24.18;2017;0.00;null;null;2015;2.14;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;27.56;null;null;null;null;2013;33.48;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;19.64;2015;29.21;null;null;null;null;2012;33.55;2015;26.04;null;null;null;null;2016;22.17;2018;0.00;null;null;2016;1.38;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2014;31.96;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;20.70;2016;27.98;null;null;null;null;2013;30.54;2016;23.87;null;null;null;null;2017;22.17;null;null;null;null;2018;4.81;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2015;26.31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;25.92;null;null;null;null;2015;25.95;2017;22.86;null;null;null;null;null;null;null;null;null;null;2019;9.57;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2016;25.30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;27.90;null;null;null;null;2017;17.91;2018;26.41;null;null;null;null;null;null;null;null;null;null;null;null;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;20.54;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;26.99;null;null;null;null;2018;23.94;2019;26.26;null;null;null;null;null;null;null;null;null;null;null;null;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;25.30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;29.40;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;26.07;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
